,t,Ax,Ay,Az,Gx,Gy,Gz,phi_acc,phi_gyro,phi_cf,theta_acc,theta_gyro,theta_cf
1237,22.843824386599998,0.1171875,0.000732421875,0.851318359375,2.32824427481,3.5190839694699996,1.7557251908400002,0.048833256045938904,0.2747408745593899,0.1843778271540095,7.837741385723984,7.4166782675652145,7.585103514828722
1238,22.8622803688,0.117919921875,-0.003662109375,0.8623046875,0.732824427481,1.82442748092,2.51145038168,-0.24108343849927846,0.38675661077028384,0.1356205910624589,7.786812491283816,7.61003561649391,7.680746366409872
1239,22.8807263374,0.114990234375,-0.02490234375,0.8564453125,7.74045801527,0.9618320610690001,0.45038167938900003,-1.6506819388246603,0.3406627449299604,-0.45587512857188794,7.643866817835045,7.697542721081769,7.676072359783079
1240,22.8991994858,0.118896484375,-0.012939453125,0.84375,4.893129770990001,0.374045801527,-0.564885496183,-0.8700050604644297,-0.4343068384167934,-0.6085861272358479,8.020054597497838,7.678095482543466,7.814879128525215
1241,22.917655468000003,0.128173828125,0.0029296875,0.82666015625,10.0152671756,5.25954198473,1.7709923664099998,0.2006580412553147,-1.1581340657501071,-0.6146172229479384,8.813487629474807,7.9136157841424986,8.273564522275421
1242,22.9361145496,0.12353515625,-0.005615234375,0.816162109375,6.648854961830001,9.32061068702,-0.0763358778626,-0.3897522626495019,-0.26656886838565325,-0.3158422260911927,8.606816282383583,8.413723826060595,8.49096080858979
1243,22.954567432399998,0.123291015625,0.00732421875,0.796142578125,4.54961832061,15.9236641221,1.5877862595399999,0.520876797504652,-0.14606583607080403,0.12071121735937838,8.802559375432041,8.779772639735363,8.788887334014035
1244,22.9730262756,0.0966796875,0.031494140625,0.7490234375,-1.2213740458,25.320610687,3.96946564885,2.3879076571259104,0.0029425535143612763,0.956928594958981,7.348327806270919,9.244396444349526,8.485968989118083
1245,22.9914882183,0.09130859375,0.030517578125,0.77490234375,4.06106870229,32.9236641221,7.450381679389999,2.2398048528300194,0.2446943753528258,1.0427385663437034,6.715152284778398,8.723728121197123,7.920297786629633
1246,23.009963274,0.108154296875,0.001708984375,0.888916015625,7.419847328239999,34.4122137405,4.893129770990001,0.10934740368119185,-7.780957652249131,-4.624835629877001,6.93706037528728,8.16257296512317,7.672367929188814
1247,23.0284173489,0.0927734375,0.041259765625,0.868408203125,12.5877862595,35.4732824427,5.96946564885,2.7048203034652194,-0.8917670581814745,0.5468678864772032,6.091052334744365,7.50517125478043,6.9395236867660035
1248,23.046872377399996,0.063720703125,0.048095703125,0.7802734375,22.061068702300002,45.290076335900004,2.64122137405,3.515549595547355,1.321314862404702,2.1990087556617635,4.659870593161281,7.628325623607543,6.440943611429038
1249,23.0653254986,0.071533203125,0.01513671875,0.870849609375,26.8854961832,47.1679389313,-3.41984732824,0.9924474993703013,2.813272138207206,2.0849422826724444,4.695133194614364,5.980104832181504,5.466116177154648
1250,23.0837776661,0.011474609375,0.001220703125,0.7744140625,37.8702290076,54.4885496183,1.51908396947,0.09030492358910594,1.8656277859556587,1.1554986410090375,0.8488969875858299,4.946904855878972,3.3077017085617153
1251,23.1022555828,-0.02880859375,0.04638671875,0.73046875,38.290076335900004,66.28244274810001,0.129770992366,3.63074126042086,2.0513173300331915,2.6830869021882586,-2.2539539243523032,3.7996327820640747,1.3781980994975234
1252,23.120706558200002,0.01953125,-0.057861328125,1.05004882812,32.0534351145,63.893129771000005,0.8167938931300001,-3.1534618994294203,5.880999156719114,2.2672147342597,1.063983532221,0.31398643531623005,0.6139852740781381
1253,23.139161586799997,-0.05810546875,0.05322265625,1.0205078125,-8.778625954199999,33.7175572519,3.72519083969,2.9806294660884456,2.4108978227248676,2.638790480070299,-3.254363744916948,0.16170411761599468,-1.2047230273971825
1254,23.1576256752,-0.0791015625,0.087158203125,0.70751953125,-8.67938931298,35.5801526718,1.0534351145,6.979740524581541,1.6973275291536483,3.8102927273248053,-6.33177859192064,-1.790156035329289,-3.6068050579658295
1255,23.1760876179,-0.04296875,0.07080078125,0.74658203125,-11.3816793893,46.4198473282,6.847328244269999,5.408445260461086,3.9170214982489955,4.513591003133832,-3.2792844578610425,-4.201034096713036,-3.8323342411722385
1256,23.1945416927,-0.066162109375,0.046630859375,0.694091796875,-23.9847328244,51.679389313,8.259541984730001,3.8262094024337063,4.869153448058066,4.4519758298083225,-5.432913873800927,-3.8711523857251167,-4.495856980955441
1257,23.2130258083,-0.07080078125,0.090576171875,0.63916015625,-37.6946564885,59.9389312977,14.534351145,8.017354706943678,8.93832024754825,8.56993403130642,-6.258944442228044,-4.521443509350048,-5.216443882501247
1258,23.2314918041,-0.0986328125,0.04541015625,0.77294921875,-19.9541984733,62.465648855,14.534351145,3.335234387564371,9.460347892027961,7.010302490242525,-7.259590498713658,-6.176395945441845,-6.60967376675057
1259,23.2499427795,-0.127197265625,-0.041748046875,0.90185546875,-20.7633587786,57.0,7.86259541985,-2.624465334509844,6.353838439040899,2.7625169296206016,-8.019541438078882,-5.920230460473894,-6.759954851515889
1260,23.268401861199997,-0.15087890625,-0.04931640625,0.89501953125,-14.427480915999999,46.893129771000005,-0.0839694656489,-3.1100680782991894,2.3302049968674616,0.15409576680080117,-9.554509551147573,-7.563944881025197,-8.360170749074147
1261,23.2868599892,-0.157470703125,-0.011962890625,0.8349609375,-4.04580152672,35.2519083969,-0.221374045802,-0.8066301822163291,0.2529042639005733,-0.17090951454618766,-10.679263032037628,-7.716233022757374,-8.901445026469474
1262,23.3053410053,-0.194580078125,-0.0458984375,0.729248046875,-11.8396946565,39.1374045802,-5.02290076336,-3.4799788419136135,-0.5132273976923888,-1.6999279753808787,-14.911586199056215,-8.204076586910258,-10.887080431768641
1263,23.323802948,-0.177978515625,0.062255859375,0.81640625,-15.9847328244,39.427480916,-0.8549618320610001,4.261010960430555,4.617288719879921,4.474777616100175,-12.263679507767206,-10.996332669398074,-11.503271404745727
1264,23.3422648907,-0.200927734375,0.076416015625,0.7802734375,-13.9389312977,42.1603053435,3.3129770992400003,5.417777375499599,2.831254692177009,3.8658637655060444,-14.374568055333121,-11.626945446094677,-12.725994489790054
1265,23.360718965500002,-0.211669921875,0.0478515625,0.80322265625,-12.748091603099999,38.4885496183,5.816793893130001,3.297035841919473,3.719565789083862,3.5505538102181067,-14.738286748924038,-13.187004203780292,-13.807517221837792
1266,23.3791749477,-0.232421875,0.0009765625,0.829345703125,-5.28244274809,40.9160305344,5.19847328244,0.06496344646784256,4.589163260251304,2.7794833347379195,-15.655373208757753,-14.462502210600706,-14.939650609863524
1267,23.397631883600003,-0.23974609375,-0.013671875,0.7880859375,-10.6870229008,36.0152671756,4.25190839695,-0.9508619475704453,2.739022887681513,1.2630689535807296,-16.918049600279833,-15.58948631057979,-16.120911626459808
1268,23.416117906599997,-0.275634765625,0.013671875,0.73388671875,-8.03816793893,42.8167938931,1.6335877862600001,0.9991324030166443,0.7799703642789025,0.8676351797739992,-20.582011315234517,-15.910011810827823,-17.778811612590502
1269,23.4346427917,-0.286865234375,-0.02587890625,0.742919921875,-6.4961832061099996,44.5648854962,1.35877862595,-1.86120929655928,1.9305918379979412,0.41387138417505265,-21.101504331948096,-17.264080682137184,-18.79905014206155
1270,23.4531068802,-0.30126953125,-0.01123046875,0.71826171875,-3.19847328244,48.6030534351,1.7557251908400002,-0.8260694993876281,0.374758565209621,-0.1055726606292787,-22.752752685640335,-17.990179993769285,-19.895209070517705
1271,23.4715719223,-0.334716796875,-0.101318359375,0.6689453125,-24.5267175573,58.030534351099995,-0.145038167939,-7.7137696878934,-0.359049519709714,-3.3009375869831885,-26.32264493771725,-18.829534227000998,-21.8267785112875
1272,23.4900238514,-0.339111328125,0.1044921875,0.785400390625,-8.702290076339999,57.557251908400005,6.305343511449999,6.9638498344097535,-3.4524498679834243,0.7140700129738473,-23.17080177337793,-22.894220684089138,-23.004853119804658
1273,23.5085070133,-0.32275390625,0.111572265625,1.03173828125,2.21374045802,51.5801526718,6.96183206107,5.892518693838973,-0.4039053390729692,2.114664274091808,-17.276327053027593,-22.36850716330841,-20.331635119196083
1274,23.5269680023,-0.354736328125,0.06982421875,0.815185546875,12.5954198473,40.0229007634,2.65648854962,4.490804623572201,-4.477745630116534,-0.8903255286410396,-23.440235599870658,-20.756273642295206,-21.829858425325387
1275,23.545422077199998,-0.3671875,0.0390625,0.62255859375,12.5190839695,41.4045801527,7.65648854962,3.093544311396801,-0.7413072193407926,0.7926333929542448,-30.483038041271083,-21.238928848873066,-24.936572525832275
1276,23.5638751984,-0.35693359375,0.03076171875,0.586181640625,9.106870229010001,56.549618320600004,9.34351145038,2.5664177219604003,1.1326894908048786,1.7061807832670874,-31.302789723376296,-24.32672103598293,-27.117148510940275
1277,23.58233428,-0.373046875,-0.004638671875,0.511962890625,19.4122137405,65.3053435115,9.190839694660001,-0.41955624694115967,4.734565946141436,2.6729170689083976,-36.078206830502616,-27.448187984405326,-30.900195522844243
1278,23.600790262199997,-0.362060546875,-0.011474609375,0.469482421875,17.480916030499998,81.0,28.1145038168,-1.108773101171417,3.1161079448442335,1.4261555264379733,-37.63080777944847,-32.46872104383846,-34.533555738082455
1279,23.619267463699998,-0.38330078125,0.05517578125,0.62890625,14.251908396900001,89.7099236641,29.2900763359,4.2843382003866735,1.7308690341720583,2.752256700657904,-31.263609190974368,-34.830312829351314,-33.40363137400053
1280,23.6377234459,-0.4296875,-0.111083984375,1.01782226562,-7.045801526719999,64.4351145038,11.0076335878,-5.741579955981973,3.217186976129591,-0.3663197967150351,-22.766407945970656,-34.58137012021347,-29.855385250516342
1281,23.6561834812,-0.46630859375,-0.0302734375,0.876953125,11.709923664100002,35.480916030500005,1.76335877863,-1.7458361485357516,-20.0584583390401,-12.733409462838361,-27.987098753678925,-29.23179269169079,-28.733915116486042
1282,23.6746485233,-0.47265625,0.033203125,0.599853515625,7.4809160305299995,32.465648855,0.480916030534,2.489481644028905,-12.550152880607017,-6.534299070752648,-38.19384497325846,-28.140908147726872,-32.162082877939504
1283,23.6931085587,-0.5068359375,0.094970703125,0.364990234375,-21.4351145038,49.137404580200005,2.34351145038,8.645895851004548,-6.760262889282075,-0.597799393167425,-53.346555814790456,-31.27230081784089,-40.10200281662072
1284,23.7116236687,-0.475830078125,0.1572265625,0.549072265625,-19.9541984733,56.9236641221,19.465648855,12.210393002995056,-1.2360364115714146,4.142535354255174,-39.798485799265045,-39.02757736379329,-39.33594073798199
